id, start_year, end_year, min_lat, max_lat, min_lon, max_lon, aoi_area_ha, loss_area_ha, loss_pct, before_mean, after_mean, diff_mean, label

sample_20250822_154447,2022,2024,-9.383098467317406,-9.283098467317407,-65.34029162607914,-65.24029162607914,0.0,32.56242852783203,0.0,0.5100938836149446,0.4996685626467919,-0.010425320968152685,0
sample_20250822_154516,2022,2024,-5.166588018548558,-5.066588018548559,-54.9825657130993,-54.8825657130993,0.0,4.00725849609375,0.0,0.5222283035486686,0.5221444899968617,-8.381355180686612e-05,0
sample_20250822_154556,2022,2024,-1.2134848225760209,-1.1134848225760208,-68.9724779280324,-68.87247792803241,0.0,16.544486678012024,0.0,0.49966580860026166,0.5051693229787741,0.005503514378512486,0
sample_20250822_154701,2022,2024,-4.159838754563802,-4.059838754563803,-65.36705173945302,-65.26705173945302,0.0,0.35669369506835935,0.0,0.4962987062962388,0.4933651473079209,-0.0029335589883178748,0
sample_20250822_154726,2022,2024,-3.235189362593591,-3.1351893625935907,-60.80409008281367,-60.70409008281367,0.0,345.34742918409154,0.0,0.3124628772924005,0.31563330075943286,0.003170423467032335,0
sample_20250822_154827,2022,2024,-1.0035069558827487,-0.9035069558827488,-65.69582035672248,-65.59582035672248,0.0,1.8434339099121095,0.0,0.4952246769601603,0.4903175363734796,-0.004907140586680736,0
sample_20250822_154928,2022,2024,-3.720663867128298,-3.620663867128298,-57.65787972779678,-57.55787972779678,0.0,89.86808958244774,0.0,0.4619515579069072,0.4616325875935047,-0.00031897031340250015,0
sample_20250822_155005,2022,2024,-0.0875221603183931,0.0124778396816069,-62.46151616893071,-62.361516168930706,0.0,9.74432509765625,0.0,0.3164718848561218,0.3242757993179642,0.007803914461842365,0
sample_20250822_155032,2022,2024,-0.6669967684547462,-0.5669967684547462,-68.9548598213638,-68.8548598213638,0.0,8.04534937133789,0.0,0.4845527215370213,0.4823722953815383,-0.002180426155482973,0
sample_20250822_155054,2022,2024,-5.943815741146064,-5.843815741146065,-64.98166260783914,-64.88166260783915,0.0,120.67763102168064,0.0,0.493414307166498,0.4846109836383742,-0.008803323528123796,0
sample_20250822_155134,2022,2024,-8.72998950911569,-8.62998950911569,-65.44237950509284,-65.34237950509285,0.0,4.066191247558594,0.0,0.4970938560729612,0.4847863814982499,-0.012307474574711319,0
sample_20250822_155203,2022,2024,-9.599684007132023,-9.499684007132023,-63.50171157612361,-63.40171157612361,0.0,1014.5173878281778,0.0,0.3437607146384703,0.34128206842602743,-0.00247864621244287,0
sample_20250822_155314,2022,2024,-9.119956479871721,-9.019956479871722,-61.22583251882089,-61.125832518820886,0.0,1045.321190198281,0.0,0.48033686456623326,0.4659317130824665,-0.014405151483766754,0
sample_20250822_155343,2022,2024,-2.6107306077563344,-2.5107306077563343,-67.2918207799249,-67.19182077992491,0.0,220.95023837378406,0.0,0.27360231081144415,0.31535305681240916,0.04175074600096501,0
sample_20250822_155407,2022,2024,-8.135907961172455,-8.035907961172455,-52.658121910841096,-52.558121910841095,0.0,0.5173349581849341,0.0,0.5430512841264455,0.5531919136972329,0.010140629570787318,0
sample_20250822_155437,2022,2024,-6.539614357740855,-6.439614357740855,-56.87968884240166,-56.77968884240166,0.0,50.747259998946845,0.0,0.5061540561091282,0.5034733980331267,-0.0026806580760014853,0
sample_20250822_155508,2022,2024,-0.06385887172087124,0.03614112827912877,-50.008717111374125,-49.90871711137412,0.0,151.55189125280043,0.0,0.41644543268349304,0.43968553933405685,0.023240106650563808,0
sample_20250822_155550,2022,2024,-1.9074916764886591,-1.807491676488659,-60.405721110436225,-60.305721110436224,0.0,73.16037491031422,0.0,0.49455905177250464,0.5042347271640136,0.009675675391508987,0
sample_20250822_155624,2022,2024,-7.151702103510027,-7.051702103510028,-62.91512289904936,-62.815122899049356,0.0,109.81613015861953,0.0,0.37147226785776205,0.3773314409677556,0.005859173109993565,0
sample_20250822_155655,2022,2024,-7.608118361135504,-7.508118361135504,-59.26666855344731,-59.16666855344731,0.0,7.7116652221679685,0.0,0.526276970360328,0.5152311071761482,-0.011045863184179772,0
sample_20250822_155731,2022,2024,-8.739118084005684,-8.639118084005684,-58.40030758176197,-58.30030758176197,0.0,3.2708854431152345,0.0,0.4704989181653085,0.4697061126732007,-0.000792805492107751,0
sample_20250822_155754,2022,2024,-5.904321234045534,-5.804321234045535,-50.878902590164785,-50.77890259016478,0.0,0.9783577697753906,0.0,0.5328704971954288,0.5388460382469413,0.005975541051512545,0
sample_20250822_155820,2022,2024,-2.4167112986026034,-2.3167112986026033,-51.81773044274388,-51.71773044274388,0.0,858.2975458987726,0.0,0.5317988443018331,0.504714782178454,-0.027084062123379105,0
sample_20250822_155857,2022,2024,-5.736213078462805,-5.636213078462806,-59.240261105554254,-59.14026110555425,0.0,0.9786866455078125,0.0,0.5044972075695855,0.5014361823548016,-0.003061025214783908,0
sample_20250822_155930,2022,2024,-9.990697267249146,-9.890697267249147,-63.63479065947424,-63.53479065947424,0.0,985.3385545514976,0.0,0.39370129665000164,0.3726390475799892,-0.021062249070012418,0
sample_20250822_155955,2022,2024,-8.564450880587575,-8.464450880587576,-61.07618154542198,-60.97618154542198,0.0,3.62608525390625,0.0,0.5121661970694504,0.5048708403554397,-0.0072953567140107145,0
sample_20250822_160020,2022,2024,-2.5627737354891957,-2.4627737354891956,-68.37916418247009,-68.2791641824701,0.0,0.6248689017262179,0.0,0.4898346083757822,0.4918478671476375,0.0020132587718553197,0
sample_20250822_160048,2022,2024,-3.5506082734931264,-3.4506082734931263,-69.11858764828203,-69.01858764828204,0.0,168.44733586181638,0.0,0.48068165962843884,0.48577311697442466,0.005091457345985817,0
sample_20250822_160119,2022,2024,-3.795092175406415,-3.695092175406415,-55.08338104305698,-54.98338104305698,0.0,0.892110009765625,0.0,0.5236850624155205,0.5299196486116963,0.006234586196175784,0
sample_20250822_160139,2022,2024,-2.1867682252310345,-2.0867682252310344,-69.22367681400024,-69.12367681400025,0.0,361.1253572197888,0.0,0.47562358157871226,0.46285656027414135,-0.012767021304570914,0
sample_20250822_160214,2022,2024,-6.071383997508749,-5.97138399750875,-52.19437089495037,-52.094370894950366,0.0,760.3861719883816,0.0,0.43111581061104537,0.43753600106309876,0.006420190452053387,0
sample_20250822_160243,2022,2024,-1.9345982016310899,-1.8345982016310898,-65.27955926889665,-65.17955926889665,0.0,30.826931473197188,0.0,0.4596577481768167,0.45937038814820247,-0.0002873600286142364,0
sample_20250822_160312,2022,2024,-1.253900554467835,-1.153900554467835,-50.17566631083024,-50.075666310830236,0.0,28.935998078326055,0.0,0.519925521881216,0.5238537069716105,0.003928185090394498,0
sample_20250822_160345,2022,2024,-7.4358624289139446,-7.335862428913945,-60.288092940859116,-60.188092940859114,0.0,95.58380320930031,0.0,0.48164835232225767,0.47821249455161474,-0.003435857770642925,0
sample_20250822_160404,2022,2024,-4.4214005933174825,-4.321400593317483,-69.53227133282937,-69.43227133282937,0.0,13.126121015194164,0.0,0.5155117654752828,0.49530686120711737,-0.020204904268165402,0
sample_20250822_160431,2022,2024,-7.155507407779802,-7.055507407779802,-55.78379043651961,-55.68379043651961,0.0,964.2973602600332,0.0,0.48630150164080743,0.4706502651506295,-0.01565123649017791,0
sample_20250822_160501,2022,2024,-1.7441514840945995,-1.6441514840945994,-54.35051930621427,-54.250519306214265,0.0,779.0851274984669,0.0,0.47912698109599017,0.4624400451214613,-0.01668693597452886,0
sample_20250822_160529,2022,2024,-9.308883867739805,-9.208883867739805,-50.577143621562826,-50.477143621562824,0.0,586.7430644216022,0.0,0.33785926405010636,0.33325603075642785,-0.00460323329367851,0
sample_20250822_160629,2022,2024,-6.408271492051096,-6.308271492051096,-53.97931462874254,-53.87931462874254,0.0,48.30182991323434,0.0,0.5248357449480997,0.5184118820150767,-0.006423862933022995,0
sample_20250822_160701,2022,2024,-2.2197710811381812,-2.119771081138181,-55.15555948518172,-55.05555948518172,0.0,181.96040232244778,0.0,-0.009145028090914772,0.0330075750129419,0.04215260310385667,0
sample_20250822_160724,2022,2024,-1.5227724575336303,-1.4227724575336302,-66.1322561520742,-66.03225615207421,0.0,4.602268047999962,0.0,0.49084916353256186,0.49569977483603944,0.004850611303477581,0
sample_20250822_160753,2022,2024,-7.010025810993945,-6.910025810993945,-60.690049360523766,-60.590049360523764,0.0,51.341589357407514,0.0,0.4674652796110009,0.46860371883234686,0.0011384392213459882,0
sample_20250822_160810,2022,2024,-3.142946976001797,-3.042946976001797,-51.30981198922562,-51.20981198922562,0.0,1127.5728817268175,0.0,0.5121943867472378,0.49505967873493334,-0.01713470801230449,0
sample_20250822_160829,2022,2024,-8.113197067912202,-8.013197067912202,-61.5899574695632,-61.4899574695632,0.0,817.5691492822757,0.0,0.39937708858495674,0.3817680661356755,-0.017609022449281253,0
sample_20250822_160851,2022,2024,-3.345459043809801,-3.245459043809801,-66.61448147068481,-66.51448147068481,0.0,4.819668951416015,0.0,0.5106509580329108,0.501897881468216,-0.008753076564694817,0
sample_20250822_160911,2022,2024,-5.069640883889957,-4.969640883889958,-61.38797651403958,-61.28797651403958,0.0,0.0,0.0,0.44083812894357327,0.4420389387632049,0.0012008098196316097,0
sample_20250822_160948,2022,2024,-9.601718580986232,-9.501718580986232,-52.06620973151129,-51.96620973151129,0.0,539.3314949002848,0.0,0.3933118470926632,0.3845822928524047,-0.008729554240258508,0
sample_20250822_161014,2022,2024,-4.764697128201371,-4.664697128201372,-66.39177406029603,-66.29177406029604,0.0,0.8910547973632813,0.0,0.5086451082311512,0.4959135070332407,-0.012731601197910447,0
sample_20250822_161053,2022,2024,-1.2797232325206345,-1.1797232325206344,-52.884486441185935,-52.78448644118593,0.0,115.93005553560145,0.0,0.4977281239194389,0.49569864109034895,-0.0020294828290899347,0
sample_20250822_161119,2022,2024,-6.238614900966477,-6.138614900966477,-55.54289936818937,-55.442899368189366,0.0,1241.709905282294,0.0,0.49787966819646434,0.4695625308332089,-0.028317137363255418,0
sample_20250822_161148,2022,2024,-1.4188776026712482,-1.318877602671248,-63.244225072112826,-63.144225072112825,0.0,0.0893732177734375,0.0,0.5045811076801232,0.5078555612792852,0.0032744535991620083,0
sample_20250822_161219,2022,2024,-3.4740084299345177,-3.3740084299345177,-64.18717010350672,-64.08717010350672,0.0,208.87584794581997,0.0,0.3630081284406871,0.3863860261779753,0.02337789773728821,0
sample_20250822_161317,2022,2024,-2.4716382436010047,-2.3716382436010046,-65.53062338724263,-65.43062338724263,0.0,43.56121746084175,0.0,0.4544716823478921,0.4910488547424577,0.036577172394565594,0
sample_20250822_161340,2022,2024,-8.909028098489326,-8.809028098489327,-56.83848024319948,-56.738480243199476,0.0,6.278443368470435,0.0,0.5111117826114315,0.5081632874077685,-0.0029484952036630263,0
sample_20250822_161417,2022,2024,-2.408464898254503,-2.308464898254503,-53.572668477172364,-53.47266847717236,0.0,62.781201369485295,0.0,0.5235516678401726,0.5107190998934819,-0.012832567946690743,0
sample_20250822_162432,2022,2024,-3.990216317486569,-3.8902163174865687,-56.366627950980586,-56.266627950980585,0.0,22.387216417356004,0.0,0.5087428086200819,0.5139898826275633,0.005247074007481367,0
sample_20250822_162458,2022,2024,-9.399158177336007,-9.299158177336007,-54.39465454461062,-54.294654544610616,0.0,1.1471228149414063,0.0,0.5174468690030966,0.5128941211079506,-0.0045527478951459255,0
sample_20250822_162528,2022,2024,-1.6795674951180128,-1.5795674951180128,-52.57726936921023,-52.47726936921023,0.0,377.04343590300914,0.0,0.30952354053291703,0.36014490087589635,0.050621360342979316,0
sample_20250822_162630,2022,2024,-1.603496310117352,-1.503496310117352,-66.64201698007795,-66.54201698007796,0.0,1.1617579711914063,0.0,0.5101423896594531,0.5159985123941373,0.005856122734684166,0
sample_20250822_162700,2022,2024,-6.693660781706463,-6.593660781706463,-60.062497269258145,-59.962497269258144,0.0,1080.3441811350872,0.0,0.4943264708200459,0.4683628982035284,-0.025963572616517494,0
sample_20250822_162815,2022,2024,-7.944023008042427,-7.844023008042427,-57.77016393447249,-57.67016393447249,0.0,9.640968019086051,0.0,0.5238136799975088,0.5232764448492196,-0.0005372351482891835,0
sample_20250822_162843,2022,2024,-2.3869169065148306,-2.2869169065148305,-54.791435947628415,-54.69143594762841,0.0,193.74490014648438,0.0,-0.054217039436323444,0.001518981319587053,0.0557360207559105,0
sample_20250822_162907,2022,2024,-7.655198254173312,-7.5551982541733125,-68.39935902005138,-68.29935902005138,0.0,1.24087080078125,0.0,0.5034499887534786,0.5028106766073204,-0.0006393121461581996,0
sample_20250822_162930,2022,2024,-6.674571555565084,-6.574571555565084,-62.73025913301612,-62.63025913301612,0.0,0.7993508117675782,0.0,0.49711252116121885,0.49893852820552853,0.0018260070443096854,0
sample_20250822_162947,2022,2024,-6.821656912280098,-6.721656912280098,-69.53132037789474,-69.43132037789475,0.0,6.8919287672813265,0.0,0.5061206825169952,0.4869067720637066,-0.019213910453288574,0
sample_20250822_163025,2022,2024,-8.370111584103118,-8.270111584103118,-56.347572378212064,-56.24757237821206,0.0,124.85218426513671,0.0,0.39235683574126917,0.3918792146139342,-0.00047762112733495954,0
sample_20250822_163058,2022,2024,-6.91890197918847,-6.81890197918847,-56.14469860099759,-56.04469860099759,0.0,125.71028689575195,0.0,0.5121856104379972,0.5129897708550639,0.0008041604170667682,0
sample_20250822_163128,2022,2024,-4.844627969002974,-4.744627969002974,-62.803477439905,-62.703477439905,0.0,28.119106617216218,0.0,0.48497030588505974,0.4853257767535607,0.0003554708685009622,0
sample_20250822_163227,2022,2024,-4.83822008711591,-4.73822008711591,-65.55402171628248,-65.45402171628248,0.0,0.26728508911132814,0.0,0.5077864580058604,0.49494453494290425,-0.012841923062956173,0
sample_20250822_163302,2022,2024,-4.97894871444669,-4.8789487144466905,-51.03049182242737,-50.93049182242737,0.0,766.6104411254639,0.0,0.4886904036597646,0.4717674343958675,-0.016922969263897136,0
sample_20250822_163405,2022,2024,-9.966859104540509,-9.86685910454051,-69.86905766392562,-69.76905766392562,0.0,5.021666739334406,0.0,0.49368942877820793,0.4843035298985883,-0.009385898879619603,0
sample_20250822_163440,2022,2024,-1.5779020528618055,-1.4779020528618054,-61.243985850693534,-61.14398585069353,0.0,1.5192385925292968,0.0,0.5181952592514306,0.5168318233279107,-0.0013634359235199511,0
sample_20250822_163503,2022,2024,-3.369146900473928,-3.269146900473928,-52.207903439449,-52.107903439449,0.0,739.2261039101516,0.0,0.3959537549440014,0.385299201950781,-0.010654552993220434,0
sample_20250822_163559,2022,2024,-7.00005143952715,-6.90005143952715,-57.68350456668282,-57.58350456668282,0.0,187.60714536068187,0.0,0.49469357859965263,0.4985188240848464,0.003825245485193751,0
sample_20250822_163625,2022,2024,-7.9555637250777185,-7.855563725077719,-64.75967761338954,-64.65967761338955,0.0,3.8084857055664063,0.0,0.4908925021984171,0.4804186075380573,-0.010473894660359806,0
sample_20250822_163654,2022,2024,-4.1078360788444,-4.0078360788444005,-63.64574133497672,-63.54574133497672,0.0,62.1764100485409,0.0,0.41371535250852814,0.41089426730811096,-0.002821085200417184,0
sample_20250822_163728,2022,2024,-5.556294406229622,-5.456294406229622,-58.92101800907845,-58.82101800907845,0.0,8.187460418701171,0.0,0.5051690879682047,0.5044240042649363,-0.0007450837032684232,0
sample_20250822_163812,2022,2024,-8.230007064573249,-8.130007064573249,-55.529466529880544,-55.42946652988054,0.0,1054.9667854109937,0.0,0.4520691573194694,0.4356643873243629,-0.016404769995106483,0
sample_20250822_163842,2022,2024,-4.922134993033691,-4.822134993033691,-57.117422999047434,-57.01742299904743,0.0,31.122874572035844,0.0,0.5209776363047357,0.5239899011221685,0.003012264817432775,0
sample_20250822_163904,2022,2024,-3.4471921828978944,-3.3471921828978943,-64.39556152154647,-64.29556152154647,0.0,67.48510991100835,0.0,0.4104468419293367,0.43345883380367717,0.023011991874340443,0
sample_20250822_163949,2022,2024,-6.452871205286177,-6.352871205286178,-58.78297968959267,-58.68297968959267,0.0,1.9565474137848498,0.0,0.5112504671680714,0.5045821066598695,-0.006668360508201965,0
sample_20250822_164022,2022,2024,-8.422312214239568,-8.322312214239568,-64.64445143303995,-64.54445143303995,0.0,1.0616678344726562,0.0,0.4740530078885709,0.47021750963344566,-0.003835498255125247,0
sample_20250822_164053,2022,2024,-5.122084457893697,-5.022084457893698,-62.425693614882654,-62.32569361488265,0.0,53.59516702581671,0.0,0.5127937028658188,0.506129816322954,-0.006663886542864872,0
sample_20250822_164127,2022,2024,-7.7422481708016475,-7.642248170801648,-58.36520562616299,-58.26520562616299,0.0,11.030556236213236,0.0,0.48393003214686603,0.48446404751036115,0.0005340153634951217,0
sample_20250822_164228,2022,2024,-7.590677020236011,-7.490677020236012,-61.20976784764379,-61.10976784764379,0.0,53.8253451709463,0.0,0.5061574988993592,0.5021034044967249,-0.004054094402634378,0
sample_20250822_164252,2022,2024,-5.729187091124594,-5.629187091124594,-58.37563908111328,-58.275639081113276,0.0,1.6014392456054687,0.0,0.507949218269115,0.514300203444184,0.006350985175069046,0
sample_20250822_164309,2022,2024,-7.483237362700212,-7.383237362700212,-62.41932681180865,-62.31932681180865,0.0,25.859351031637754,0.0,0.5059915672573108,0.4869525002016464,-0.019039067055664383,0
sample_20250822_164329,2022,2024,-7.454580869859626,-7.3545808698596264,-62.75635595901945,-62.65635595901945,0.0,1.5961488220214843,0.0,0.49854947675674904,0.4881455579297977,-0.010403918826951353,0
sample_20250822_164355,2022,2024,-8.911844503075029,-8.81184450307503,-62.415475738710185,-62.315475738710184,0.0,1372.5553932780256,0.0,0.4730316018657958,0.45374276651461515,-0.019288835351180644,0
sample_20250822_164419,2022,2024,-8.717836040334292,-8.617836040334293,-56.52270351484484,-56.42270351484484,0.0,3.4477901611328123,0.0,0.5001635193877885,0.4890796189437105,-0.011083900444077976,0
sample_20250822_164448,2022,2024,-4.547638316091394,-4.447638316091394,-64.58722379234084,-64.48722379234084,0.0,2.985960333515242,0.0,0.5107798613230208,0.49956887553096313,-0.011210985792057648,0
sample_20250822_164510,2022,2024,-4.82756704085387,-4.72756704085387,-57.425778658326415,-57.32577865832641,0.0,2.0492314819335937,0.0,0.5174707857147813,0.5220924227137647,0.004621636998983325,0
sample_20250822_164531,2022,2024,-7.634835590116763,-7.534835590116764,-57.66641104525521,-57.56641104525521,0.0,68.55345040589576,0.0,0.5071033977665041,0.5026986949026602,-0.004404702863843979,0
sample_20250822_164548,2022,2024,-7.946360645293587,-7.846360645293587,-60.87630882416477,-60.776308824164765,0.0,3.2246295794558058,0.0,0.5158234432557174,0.5123397856440283,-0.003483657611689117,0
sample_20250822_164612,2022,2024,-6.876295177087047,-6.776295177087047,-61.764157780201806,-61.664157780201805,0.0,39.28642061901616,0.0,0.4882467501013546,0.4772936948605807,-0.01095305524077389,0
sample_20250822_164637,2022,2024,-3.5857149051432238,-3.4857149051432237,-63.268597198589454,-63.16859719858945,0.0,277.50583366890703,0.0,0.26370602942365867,0.2602252827789036,-0.0034807466447550617,0
sample_20250822_164659,2022,2024,-3.541418941030809,-3.441418941030809,-61.10013061900798,-61.000130619007976,0.0,266.76848366641775,0.0,0.38189189338565305,0.4266321311362511,0.044740237750598044,0
sample_20250822_164738,2022,2024,-8.225367988063951,-8.125367988063951,-59.1842043792694,-59.0842043792694,0.0,5.310836566162109,0.0,0.5110095642200347,0.5135870610816062,0.0025774968615714933,0
sample_20250822_164752,2022,2024,-8.680540321543761,-8.580540321543761,-60.555582696943716,-60.455582696943715,0.0,49.408205004595594,0.0,0.5046608375660127,0.5014962599306249,-0.0031645776353877997,0
sample_20250822_164813,2022,2024,-5.665906134359936,-5.5659061343599365,-55.43463168394329,-55.334631683943286,0.0,2.847325567626953,0.0,0.5323949898221679,0.5351258574355247,0.0027308676133567245,0
sample_20250822_164835,2022,2024,-3.7496415712533766,-3.6496415712533765,-56.84399816375256,-56.74399816375256,0.0,114.29529903980922,0.0,0.5276328100609283,0.5244711771483457,-0.003161632912582646,0
sample_20250822_164902,2022,2024,-4.903924389763335,-4.803924389763336,-60.637020925406716,-60.537020925406715,0.0,2.9168919888126146,0.0,0.47996877578183905,0.4724280740033943,-0.007540701778444736,0
sample_20250822_164922,2022,2024,-3.1419228685720775,-3.0419228685720774,-61.50396825854578,-61.40396825854578,0.0,697.0771707467325,0.0,0.2572744406602538,0.2674541632671089,0.010179722606855124,0
sample_20250822_164956,2022,2024,-8.236120698145754,-8.136120698145755,-60.52088968466837,-60.42088968466837,0.0,3.717383154296875,0.0,0.5053872048874827,0.5041698408271822,-0.0012173640603004854,0
sample_20250822_165031,2022,2024,-8.581158449306956,-8.481158449306957,-59.470016766484875,-59.37001676648487,0.0,1.5918410095214843,0.0,0.5097014489028158,0.5033619247263881,-0.006339524176427691,0
